PUERTO,OPERACIÓN,AÑO,TIPO_CARGA,TONELADAS,REGIÓN,LATITUD,LONGITUD
Achao,Importación,2015,Granel sólido,,Los Lagos,,
Maullín,Importación,2015,Granel sólido,,Los Lagos,,
Quemchi,Importación,2015,Granel sólido,,Los Lagos,,
Castro,Importación,2015,Granel sólido,,Los Lagos,"-42,48","-73,76"
Quellón,Importación,2015,Granel sólido,,Los Lagos,"-43,12","-73,58"
Chonchi,Importación,2015,Granel sólido,,Los Lagos,"-42,62","-73,77"
Chaitén,Importación,2015,Granel sólido,,Los Lagos,"-42,91","-72,72"
Melinka,Importación,2015,Granel sólido,,Aysén,"-43,9","-73,75"
Puerto Aguirre,Importación,2015,Granel sólido,,Aysén,"-45,17","-73,52"
Puerto Cisnes,Importación,2015,Granel sólido,,Aysén,"-44,73","-72,69"
Chacabuco,Importación,2015,Granel sólido,,Aysén,"-45,47","-72,83"
Lago General Carrera,Importación,2015,Granel sólido,,Aysén,,
Puerto Natales,Importación,2015,Granel sólido,,Magallanes,"-51,75","-72,53"
Isla Guarello,Importación,2015,Granel sólido,,Magallanes,,
Puerto Edén,Importación,2015,Granel sólido,,Magallanes,,
Pecket,Importación,2015,Granel sólido,,Magallanes,"-52,95","-71,21"
Otway - Isla Riesco,Importación,2015,Granel sólido,,Magallanes,"-52,94","-71,71"
Punta Arenas,Importación,2015,Granel sólido,,Magallanes,"-53,17","-70,9"
Tres Puentes,Importación,2015,Granel sólido,,Magallanes,"-53,12","-70,87"
San Gregorio,Importación,2015,Granel sólido,,Magallanes,"-52,63","-70,2"
Cabo Negro,Importación,2015,Granel sólido,,Magallanes,"-52,93","-70,8"
Laredo,Importación,2015,Granel sólido,,Magallanes,,
Clarencia,Importación,2015,Granel sólido,,Magallanes,,
Porvenir,Importación,2015,Granel sólido,,Magallanes,,
Percy,Importación,2015,Granel sólido,,Magallanes,,
Puerto Williams,Importación,2015,Granel sólido,,Magallanes,"-54,93","-67,61"
Patillos,Tránsito,2015,Sin tipificar,,Tarapacá,"-20,75","-70,19"
Punta Patache,Tránsito,2015,Sin tipificar,,Tarapacá,"-20,8","-70,19"
Tocopilla,Tránsito,2015,Sin tipificar,,Antofagasta,"-22,09","-70,21"
Caleta Michilla,Tránsito,2015,Sin tipificar,,Antofagasta,"-22,72","-70,29"
Mejillones,Tránsito,2015,Sin tipificar,,Antofagasta,"-23,09","-70,42"
Puerto Angamos,Tránsito,2015,Sin tipificar,,Antofagasta,"-23,07","-70,39"
Caleta Coloso,Tránsito,2015,Sin tipificar,,Antofagasta,"-23,76","-70,47"
Chañaral / Barquito,Tránsito,2015,Sin tipificar,,Atacama,"-26,36","-70,65"
Caldera / Calderilla,Tránsito,2015,Sin tipificar,,Atacama,"-27,05","-70,84"
Huasco / Guacolda,Tránsito,2015,Sin tipificar,,Atacama,"-28,46","-71,25"
Coquimbo,Tránsito,2015,Sin tipificar,,Coquimbo,"-29,95","-71,33"
Guayacán,Tránsito,2015,Sin tipificar,,Coquimbo,"-29,97","-71,35"
Punta Chungo,Tránsito,2015,Sin tipificar,,Coquimbo,"-31,89","-71,5"
Isla Juan Fernández,Tránsito,2015,Sin tipificar,,Valparaíso,"-33,64","-78,82"
Isla de Pascua,Tránsito,2015,Sin tipificar,,Valparaíso,"-27,15","-109,44"
Ventanas,Tránsito,2015,Sin tipificar,,Valparaíso,"-32,75","-71,49"
Terminal OXIQUIM Quintero,Tránsito,2015,Sin tipificar,,Valparaíso,"-32,76","-71,49"
Quintero,Tránsito,2015,Sin tipificar,,Valparaíso,"-32,77","-71,5"
Valparaíso,Tránsito,2015,Sin tipificar,,Valparaíso,"-33,03","-71,63"
San Antonio,Tránsito,2015,Sin tipificar,,Valparaíso,"-33,59","-71,62"
Penco,Tránsito,2015,Sin tipificar,,Biobío,"-36,73","-73,01"
Lirquén,Tránsito,2015,Sin tipificar,,Biobío,"-36,71","-72,97"
Talcahuano,Tránsito,2015,Sin tipificar,,Biobío,"-36,71","-73,11"
San Vicente,Tránsito,2015,Sin tipificar,,Biobío,"-36,73","-73,14"
Terminal Siderúrgico Huachipato,Tránsito,2015,Sin tipificar,,Biobío,"-36,74","-73,13"
Coronel,Tránsito,2015,Sin tipificar,,Biobío,"-37,04","-73,15"
Terminal OXIQUIM Coronel,Tránsito,2015,Sin tipificar,,Biobío,"-36,95","-73,17"
Corral,Tránsito,2015,Sin tipificar,,Los Ríos,"-39,88","-73,42"
Puerto Montt,Tránsito,2015,Sin tipificar,,Los Lagos,"-41,48","-72,96"
San José de Calbuco,Tránsito,2015,Sin tipificar,,Los Lagos,"-41,79","-73,2"
Calbuco,Tránsito,2015,Sin tipificar,,Los Lagos,,
Pargua,Tránsito,2015,Sin tipificar,,Los Lagos,,
Maullín,Tránsito,2015,Sin tipificar,,Los Lagos,,
Quemchi,Tránsito,2015,Sin tipificar,,Los Lagos,,
Castro,Tránsito,2015,Sin tipificar,,Los Lagos,"-42,48","-73,76"
Quellón,Tránsito,2015,Sin tipificar,,Los Lagos,"-43,12","-73,58"
Chonchi,Tránsito,2015,Sin tipificar,,Los Lagos,"-42,62","-73,77"
Chaitén,Tránsito,2015,Sin tipificar,,Los Lagos,"-42,91","-72,72"
Melinka,Tránsito,2015,Sin tipificar,,Aysén,"-43,9","-73,75"
Puerto Aguirre,Tránsito,2015,Sin tipificar,,Aysén,"-45,17","-73,52"
Puerto Cisnes,Tránsito,2015,Sin tipificar,,Aysén,"-44,73","-72,69"
Chacabuco,Tránsito,2015,Sin tipificar,,Aysén,"-45,47","-72,83"
Lago General Carrera,Tránsito,2015,Sin tipificar,,Aysén,,
Puerto Natales,Tránsito,2015,Sin tipificar,,Magallanes,"-51,75","-72,53"
Isla Guarello,Tránsito,2015,Sin tipificar,,Magallanes,,
Pecket,Tránsito,2015,Sin tipificar,,Magallanes,"-52,95","-71,21"
Otway - Isla Riesco,Tránsito,2015,Sin tipificar,,Magallanes,"-52,94","-71,71"
Punta Arenas,Tránsito,2015,Sin tipificar,,Magallanes,"-53,17","-70,9"
Tres Puentes,Tránsito,2015,Sin tipificar,,Magallanes,"-53,12","-70,87"
San Gregorio,Tránsito,2015,Sin tipificar,,Magallanes,"-52,63","-70,2"
Cabo Negro,Tránsito,2015,Sin tipificar,,Magallanes,"-52,93","-70,8"
Clarencia,Tránsito,2015,Sin tipificar,,Magallanes,,
Porvenir,Tránsito,2015,Sin tipificar,,Magallanes,,
Puerto Williams,Tránsito,2015,Sin tipificar,,Magallanes,"-54,93","-67,61"
Arica,Exportación,2017,Carga general,149.317,Arica y Parinacota,"-18,47","-70,33"
Iquique,Exportación,2017,Carga general,295.298,Tarapacá,"-20,2","-70,16"
Patillos,Exportación,2017,Carga general,0,Tarapacá,"-20,75","-70,19"
Punta Patache,Exportación,2017,Carga general,5,Tarapacá,"-20,8","-70,19"
Tocopilla,Exportación,2017,Carga general,192.909,Antofagasta,"-22,09","-70,21"
Caleta Michilla,Exportación,2017,Carga general,12,Antofagasta,"-22,72","-70,29"
Mejillones,Exportación,2017,Carga general,137,Antofagasta,"-23,09","-70,42"
Puerto Angamos,Exportación,2017,Carga general,1.721.267,Antofagasta,"-23,07","-70,39"
Antofagasta,Exportación,2017,Carga general,777.410,Antofagasta,"-23,65","-70,41"
Caleta Coloso,Exportación,2017,Carga general,24,Antofagasta,"-23,76","-70,47"
Chañaral / Barquito,Exportación,2017,Carga general,1,Atacama,"-26,36","-70,65"
Caldera / Calderilla,Exportación,2017,Carga general,210,Atacama,"-27,05","-70,84"
Huasco / Guacolda,Exportación,2017,Carga general,118,Atacama,"-28,46","-71,25"
Coquimbo,Exportación,2017,Carga general,97,Coquimbo,"-29,95","-71,33"
Guayacán,Exportación,2017,Carga general,21,Coquimbo,"-29,97","-71,35"
Punta Chungo,Exportación,2017,Carga general,3,Coquimbo,"-31,89","-71,5"
Ventanas,Exportación,2017,Carga general,177,Valparaíso,"-32,75","-71,49"
Quintero,Exportación,2017,Carga general,499,Valparaíso,"-32,77","-71,5"
Valparaíso,Exportación,2017,Carga general,1.997.082,Valparaíso,"-33,03","-71,63"
San Antonio,Exportación,2017,Carga general,1.958.304,Valparaíso,"-33,59","-71,62"
Penco,Exportación,2017,Carga general,36,Biobío,"-36,73","-73,01"
Lirquén,Exportación,2017,Carga general,3.400.053,Biobío,"-36,71","-72,97"
Talcahuano,Exportación,2017,Carga general,10.416,Biobío,"-36,71","-73,11"
San Vicente,Exportación,2017,Carga general,2.345.648,Biobío,"-36,73","-73,14"
Coronel,Exportación,2017,Carga general,2.963.686,Biobío,"-37,04","-73,15"
Corral,Exportación,2017,Carga general,59,Los Ríos,"-39,88","-73,42"
Puerto Montt,Exportación,2017,Carga general,6.772,Los Lagos,"-41,48","-72,96"
San José de Calbuco,Exportación,2017,Carga general,55,Los Lagos,"-41,79","-73,2"
Chacabuco,Exportación,2017,Carga general,0,Aysén,"-45,47","-72,83"
Puerto Natales,Exportación,2017,Carga general,1,Magallanes,"-51,75","-72,53"
Otway - Isla Riesco,Exportación,2017,Carga general,0,Magallanes,"-52,94","-71,71"
Punta Arenas,Exportación,2017,Carga general,3.771,Magallanes,"-53,17","-70,9"
Cabo Negro,Exportación,2017,Carga general,1,Magallanes,"-52,93","-70,8"
Puerto Williams,Exportación,2017,Carga general,6,Magallanes,"-54,93","-67,61"
Venta de Naves,Exportación,2017,Carga general,15.739,,,
Otros Puertos,Exportación,2017,Carga general,1,S/C,0,0
Arica,Exportación,2017,Granel sólido,0,Arica y Parinacota,"-18,47","-70,33"
Iquique,Exportación,2017,Granel sólido,22.391,Tarapacá,"-20,2","-70,16"
Patillos,Exportación,2017,Granel sólido,4.066.380,Tarapacá,"-20,75","-70,19"
Punta Patache,Exportación,2017,Granel sólido,3.523.817,Tarapacá,"-20,8","-70,19"
Tocopilla,Exportación,2017,Granel sólido,1.739.680,Antofagasta,"-22,09","-70,21"
Caleta Michilla,Exportación,2017,Granel sólido,729.028,Antofagasta,"-22,72","-70,29"
Mejillones,Exportación,2017,Granel sólido,0,Antofagasta,"-23,09","-70,42"
Puerto Angamos,Exportación,2017,Granel sólido,1.037.525,Antofagasta,"-23,07","-70,39"
Antofagasta,Exportación,2017,Granel sólido,627.374,Antofagasta,"-23,65","-70,41"
Caleta Coloso,Exportación,2017,Granel sólido,2.101.611,Antofagasta,"-23,76","-70,47"
Chañaral / Barquito,Exportación,2017,Granel sólido,104.622,Atacama,"-26,36","-70,65"
Caldera / Calderilla,Exportación,2017,Granel sólido,6.761.962,Atacama,"-27,05","-70,84"
Huasco / Guacolda,Exportación,2017,Granel sólido,7.098.771,Atacama,"-28,46","-71,25"
Coquimbo,Exportación,2017,Granel sólido,794.216,Coquimbo,"-29,95","-71,33"
Guayacán,Exportación,2017,Granel sólido,1.592.071,Coquimbo,"-29,97","-71,35"
Punta Chungo,Exportación,2017,Granel sólido,1.382.953,Coquimbo,"-31,89","-71,5"
Ventanas,Exportación,2017,Granel sólido,1.982.308,Valparaíso,"-32,75","-71,49"
Quintero,Exportación,2017,Granel sólido,0,Valparaíso,"-32,77","-71,5"
Valparaíso,Exportación,2017,Granel sólido,0,Valparaíso,"-33,03","-71,63"
San Antonio,Exportación,2017,Granel sólido,100.863,Valparaíso,"-33,59","-71,62"
Penco,Exportación,2017,Granel sólido,29.965,Biobío,"-36,73","-73,01"
Lirquén,Exportación,2017,Granel sólido,0,Biobío,"-36,71","-72,97"
Talcahuano,Exportación,2017,Granel sólido,0,Biobío,"-36,71","-73,11"
San Vicente,Exportación,2017,Granel sólido,980.753,Biobío,"-36,73","-73,14"
Coronel,Exportación,2017,Granel sólido,2.402.382,Biobío,"-37,04","-73,15"
Corral,Exportación,2017,Granel sólido,1.061.247,Los Ríos,"-39,88","-73,42"
Puerto Montt,Exportación,2017,Granel sólido,10.545,Los Lagos,"-41,48","-72,96"
San José de Calbuco,Exportación,2017,Granel sólido,1.234.356,Los Lagos,"-41,79","-73,2"
Chacabuco,Exportación,2017,Granel sólido,41.449,Aysén,"-45,47","-72,83"
Puerto Natales,Exportación,2017,Granel sólido,0,Magallanes,"-51,75","-72,53"
Otway - Isla Riesco,Exportación,2017,Granel sólido,913.899,Magallanes,"-52,94","-71,71"
Punta Arenas,Exportación,2017,Granel sólido,0,Magallanes,"-53,17","-70,9"
Cabo Negro,Exportación,2017,Granel sólido,0,Magallanes,"-52,93","-70,8"
Puerto Williams,Exportación,2017,Granel sólido,0,Magallanes,"-54,93","-67,61"
Venta de Naves,Exportación,2017,Granel sólido,0,,,
Otros Puertos,Exportación,2017,Granel sólido,0,S/C,0,0
Arica,Exportación,2017,Granel líquido,742,Arica y Parinacota,"-18,47","-70,33"
Iquique,Exportación,2017,Granel líquido,3.489,Tarapacá,"-20,2","-70,16"
Patillos,Exportación,2017,Granel líquido,0,Tarapacá,"-20,75","-70,19"
Punta Patache,Exportación,2017,Granel líquido,0,Tarapacá,"-20,8","-70,19"
Tocopilla,Exportación,2017,Granel líquido,0,Antofagasta,"-22,09","-70,21"
Caleta Michilla,Exportación,2017,Granel líquido,0,Antofagasta,"-22,72","-70,29"
Mejillones,Exportación,2017,Granel líquido,5,Antofagasta,"-23,09","-70,42"
Puerto Angamos,Exportación,2017,Granel líquido,598,Antofagasta,"-23,07","-70,39"
Antofagasta,Exportación,2017,Granel líquido,351,Antofagasta,"-23,65","-70,41"
Caleta Coloso,Exportación,2017,Granel líquido,0,Antofagasta,"-23,76","-70,47"
Chañaral / Barquito,Exportación,2017,Granel líquido,0,Atacama,"-26,36","-70,65"
Caldera / Calderilla,Exportación,2017,Granel líquido,0,Atacama,"-27,05","-70,84"
Huasco / Guacolda,Exportación,2017,Granel líquido,0,Atacama,"-28,46","-71,25"
Coquimbo,Exportación,2017,Granel líquido,123,Coquimbo,"-29,95","-71,33"
Guayacán,Exportación,2017,Granel líquido,0,Coquimbo,"-29,97","-71,35"
Punta Chungo,Exportación,2017,Granel líquido,0,Coquimbo,"-31,89","-71,5"
Ventanas,Exportación,2017,Granel líquido,11.063,Valparaíso,"-32,75","-71,49"
Quintero,Exportación,2017,Granel líquido,204.785,Valparaíso,"-32,77","-71,5"
Valparaíso,Exportación,2017,Granel líquido,102.384,Valparaíso,"-33,03","-71,63"
San Antonio,Exportación,2017,Granel líquido,56.848,Valparaíso,"-33,59","-71,62"
Penco,Exportación,2017,Granel líquido,67,Biobío,"-36,73","-73,01"
Lirquén,Exportación,2017,Granel líquido,5.454,Biobío,"-36,71","-72,97"
Talcahuano,Exportación,2017,Granel líquido,35.392,Biobío,"-36,71","-73,11"
San Vicente,Exportación,2017,Granel líquido,248.212,Biobío,"-36,73","-73,14"
Coronel,Exportación,2017,Granel líquido,9.677,Biobío,"-37,04","-73,15"
Corral,Exportación,2017,Granel líquido,0,Los Ríos,"-39,88","-73,42"
Puerto Montt,Exportación,2017,Granel líquido,1.189,Los Lagos,"-41,48","-72,96"
San José de Calbuco,Exportación,2017,Granel líquido,0,Los Lagos,"-41,79","-73,2"
Chacabuco,Exportación,2017,Granel líquido,0,Aysén,"-45,47","-72,83"
Puerto Natales,Exportación,2017,Granel líquido,0,Magallanes,"-51,75","-72,53"
Otway - Isla Riesco,Exportación,2017,Granel líquido,0,Magallanes,"-52,94","-71,71"
Punta Arenas,Exportación,2017,Granel líquido,15.236,Magallanes,"-53,17","-70,9"
Cabo Negro,Exportación,2017,Granel líquido,454.856,Magallanes,"-52,93","-70,8"
Puerto Williams,Exportación,2017,Granel líquido,6.434,Magallanes,"-54,93","-67,61"
Venta de Naves,Exportación,2017,Granel líquido,0,,,
Otros Puertos,Exportación,2017,Granel líquido,0,S/C,0,0
Arica,Exportación,2017,Carga frigorizada,3.541,Arica y Parinacota,"-18,47","-70,33"
Iquique,Exportación,2017,Carga frigorizada,371,Tarapacá,"-20,2","-70,16"
Patillos,Exportación,2017,Carga frigorizada,0,Tarapacá,"-20,75","-70,19"
Punta Patache,Exportación,2017,Carga frigorizada,0,Tarapacá,"-20,8","-70,19"
Tocopilla,Exportación,2017,Carga frigorizada,0,Antofagasta,"-22,09","-70,21"
Caleta Michilla,Exportación,2017,Carga frigorizada,0,Antofagasta,"-22,72","-70,29"
Mejillones,Exportación,2017,Carga frigorizada,0,Antofagasta,"-23,09","-70,42"
Puerto Angamos,Exportación,2017,Carga frigorizada,1.248,Antofagasta,"-23,07","-70,39"
Antofagasta,Exportación,2017,Carga frigorizada,361,Antofagasta,"-23,65","-70,41"
Caleta Coloso,Exportación,2017,Carga frigorizada,0,Antofagasta,"-23,76","-70,47"
Chañaral / Barquito,Exportación,2017,Carga frigorizada,0,Atacama,"-26,36","-70,65"
Caldera / Calderilla,Exportación,2017,Carga frigorizada,33.651,Atacama,"-27,05","-70,84"
Huasco / Guacolda,Exportación,2017,Carga frigorizada,0,Atacama,"-28,46","-71,25"
Coquimbo,Exportación,2017,Carga frigorizada,43.763,Coquimbo,"-29,95","-71,33"
Guayacán,Exportación,2017,Carga frigorizada,0,Coquimbo,"-29,97","-71,35"
Punta Chungo,Exportación,2017,Carga frigorizada,0,Coquimbo,"-31,89","-71,5"
Ventanas,Exportación,2017,Carga frigorizada,0,Valparaíso,"-32,75","-71,49"
Quintero,Exportación,2017,Carga frigorizada,0,Valparaíso,"-32,77","-71,5"
Valparaíso,Exportación,2017,Carga frigorizada,2.127.461,Valparaíso,"-33,03","-71,63"
San Antonio,Exportación,2017,Carga frigorizada,900.686,Valparaíso,"-33,59","-71,62"
Penco,Exportación,2017,Carga frigorizada,0,Biobío,"-36,73","-73,01"
Lirquén,Exportación,2017,Carga frigorizada,289.352,Biobío,"-36,71","-72,97"
Talcahuano,Exportación,2017,Carga frigorizada,0,Biobío,"-36,71","-73,11"
San Vicente,Exportación,2017,Carga frigorizada,338.822,Biobío,"-36,73","-73,14"
Coronel,Exportación,2017,Carga frigorizada,227.627,Biobío,"-37,04","-73,15"
Corral,Exportación,2017,Carga frigorizada,0,Los Ríos,"-39,88","-73,42"
Puerto Montt,Exportación,2017,Carga frigorizada,1,Los Lagos,"-41,48","-72,96"
San José de Calbuco,Exportación,2017,Carga frigorizada,0,Los Lagos,"-41,79","-73,2"
Chacabuco,Exportación,2017,Carga frigorizada,0,Aysén,"-45,47","-72,83"
Puerto Natales,Exportación,2017,Carga frigorizada,0,Magallanes,"-51,75","-72,53"
Otway - Isla Riesco,Exportación,2017,Carga frigorizada,0,Magallanes,"-52,94","-71,71"
Punta Arenas,Exportación,2017,Carga frigorizada,39,Magallanes,"-53,17","-70,9"
Cabo Negro,Exportación,2017,Carga frigorizada,0,Magallanes,"-52,93","-70,8"
Puerto Williams,Exportación,2017,Carga frigorizada,0,Magallanes,"-54,93","-67,61"
Venta de Naves,Exportación,2017,Carga frigorizada,0,,,
Otros Puertos,Exportación,2017,Carga frigorizada,0,S/C,0,0
Arica,Exportación,2017,Sin tipificar,,Arica y Parinacota,"-18,47","-70,33"
Iquique,Exportación,2017,Sin tipificar,,Tarapacá,"-20,2","-70,16"
Patillos,Exportación,2017,Sin tipificar,,Tarapacá,"-20,75","-70,19"
Punta Patache,Exportación,2017,Sin tipificar,,Tarapacá,"-20,8","-70,19"
Tocopilla,Exportación,2017,Sin tipificar,,Antofagasta,"-22,09","-70,21"
Caleta Michilla,Exportación,2017,Sin tipificar,,Antofagasta,"-22,72","-70,29"
Mejillones,Exportación,2017,Sin tipificar,,Antofagasta,"-23,09","-70,42"
Puerto Angamos,Exportación,2017,Sin tipificar,,Antofagasta,"-23,07","-70,39"
Antofagasta,Exportación,2017,Sin tipificar,,Antofagasta,"-23,65","-70,41"
Caleta Coloso,Exportación,2017,Sin tipificar,,Antofagasta,"-23,76","-70,47"
Chañaral / Barquito,Exportación,2017,Sin tipificar,,Atacama,"-26,36","-70,65"
Caldera / Calderilla,Exportación,2017,Sin tipificar,,Atacama,"-27,05","-70,84"
Huasco / Guacolda,Exportación,2017,Sin tipificar,,Atacama,"-28,46","-71,25"
Coquimbo,Exportación,2017,Sin tipificar,,Coquimbo,"-29,95","-71,33"
Guayacán,Exportación,2017,Sin tipificar,,Coquimbo,"-29,97","-71,35"
Punta Chungo,Exportación,2017,Sin tipificar,,Coquimbo,"-31,89","-71,5"
Ventanas,Exportación,2017,Sin tipificar,,Valparaíso,"-32,75","-71,49"
Quintero,Exportación,2017,Sin tipificar,,Valparaíso,"-32,77","-71,5"
Valparaíso,Exportación,2017,Sin tipificar,,Valparaíso,"-33,03","-71,63"
San Antonio,Exportación,2017,Sin tipificar,,Valparaíso,"-33,59","-71,62"
Penco,Exportación,2017,Sin tipificar,,Biobío,"-36,73","-73,01"
Lirquén,Exportación,2017,Sin tipificar,,Biobío,"-36,71","-72,97"
Talcahuano,Exportación,2017,Sin tipificar,,Biobío,"-36,71","-73,11"
San Vicente,Exportación,2017,Sin tipificar,,Biobío,"-36,73","-73,14"
Coronel,Exportación,2017,Sin tipificar,,Biobío,"-37,04","-73,15"
Corral,Exportación,2017,Sin tipificar,,Los Ríos,"-39,88","-73,42"
Puerto Montt,Exportación,2017,Sin tipificar,,Los Lagos,"-41,48","-72,96"
San José de Calbuco,Exportación,2017,Sin tipificar,,Los Lagos,"-41,79","-73,2"
Chacabuco,Exportación,2017,Sin tipificar,,Aysén,"-45,47","-72,83"
Puerto Natales,Exportación,2017,Sin tipificar,,Magallanes,"-51,75","-72,53"
Otway - Isla Riesco,Exportación,2017,Sin tipificar,,Magallanes,"-52,94","-71,71"
